UF|MUNICIPIO|ARMARIO|TRONCO|TIPO_CABO|IDENTIFICADOR_UNICO_LOCAL_PONTA_A|LOCAL_PONTA_A|UID_EQUIPAMENTO_A|EQUIPAMENTO_A|UID_EQUIPAMENTO_Z|EQUIPAMENTO_Z|SEQUENCIAMENTO_DO_ENCAMINHAMENTO|IDENTIFICADOR_UNICO_CABO_CONECTADO|CABO_CONECTADO|MODELO|CAPACIDADE|TIPO_DE_INSTALACAO|COMPRIMENTO_GEOMETRICO|NOME_EQUIPAMENTO_1|EQUIPAMENTO_1|NOME_EQUIPAMENTO_2|UID_EQUIPAMENTO_2|qtde_fibras
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101299|I01G0451|5|CBL0000000002101450|RSUGN-I01-SP057F1I01G0452|DROP 12F|12|Autossustentável|164.08|I01G0452|EQP0000000002101326|I01G0453|EQP0000000002101272|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101299|I01G0451|6|CBL0000000002101367|RSUGN-I01-SP057F1I01G0451|DROP 12F|12|Autossustentável|71.05|I01G0452|EQP0000000002101326|I01G0451|EQP0000000002101299|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101326|I01G0452|1|CBL0000000002750305|RSUGN-I01-SP057F1I01G0456|DROP 12F|12|Autossustentável|21.66|RSUGNFOSC-13|EQP0000000002341671|I01G0456|EQP0000000002101191|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101326|I01G0452|2|CBL0000000002101551|RSUGN-I01-SP057F1I01G0455|DROP 12F|12|Autossustentável|101.28|I01G0455|EQP0000000002101218|I01G0456|EQP0000000002101191|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101326|I01G0452|3|CBL0000000002101550|RSUGN-I01-SP057F1I01G0454|DROP 12F|12|Autossustentável|111.28|I01G0455|EQP0000000002101218|I01G0454|EQP0000000002101245|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101326|I01G0452|4|CBL0000000002101506|RSUGN-I01-SP057F1I01G0453|DROP 12F|12|Autossustentável|87.98|I01G0453|EQP0000000002101272|I01G0454|EQP0000000002101245|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101326|I01G0452|5|CBL0000000002101450|RSUGN-I01-SP057F1I01G0452|DROP 12F|12|Autossustentável|164.08|I01G0452|EQP0000000002101326|I01G0453|EQP0000000002101272|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101695|I01G0448|1|CBL0000000002750618|RSUGN-I01-SP056F1I01G0448|DROP 12F|12|Autossustentável|63.34|RSUGNFOSC-13|EQP0000000002341671|I01G0448|EQP0000000002101695|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101722|I01G0447|1|CBL0000000002750618|RSUGN-I01-SP056F1I01G0448|DROP 12F|12|Autossustentável|63.34|RSUGNFOSC-13|EQP0000000002341671|I01G0448|EQP0000000002101695|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101722|I01G0447|2|CBL0000000002102509|RSUGN-I01-SP056F1I01G0447|DROP 12F|12|Autossustentável|247.0|I01G0447|EQP0000000002101722|I01G0448|EQP0000000002101695|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101751|I01G0446|1|CBL0000000002750618|RSUGN-I01-SP056F1I01G0448|DROP 12F|12|Autossustentável|63.34|RSUGNFOSC-13|EQP0000000002341671|I01G0448|EQP0000000002101695|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101751|I01G0446|2|CBL0000000002102509|RSUGN-I01-SP056F1I01G0447|DROP 12F|12|Autossustentável|247.0|I01G0447|EQP0000000002101722|I01G0448|EQP0000000002101695|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101751|I01G0446|3|CBL0000000002102507|RSUGN-I01-SP056F1I01G0446|DROP 12F|12|Autossustentável|121.72|I01G0446|EQP0000000002101751|I01G0447|EQP0000000002101722|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101781|I01G0440|1|CBL0000000002751067|RSUGN-I01-SP055F1I01G0440|DROP 12F|12|Autossustentável|401.82|I01G0440|EQP0000000002101781|RSUGNFOSC-13|EQP0000000002341671|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101808|I01G0445|1|CBL0000000002750618|RSUGN-I01-SP056F1I01G0448|DROP 12F|12|Autossustentável|63.34|RSUGNFOSC-13|EQP0000000002341671|I01G0448|EQP0000000002101695|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101808|I01G0445|2|CBL0000000002102509|RSUGN-I01-SP056F1I01G0447|DROP 12F|12|Autossustentável|247.0|I01G0447|EQP0000000002101722|I01G0448|EQP0000000002101695|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101808|I01G0445|3|CBL0000000002102507|RSUGN-I01-SP056F1I01G0446|DROP 12F|12|Autossustentável|121.72|I01G0446|EQP0000000002101751|I01G0447|EQP0000000002101722|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101808|I01G0445|4|CBL0000000002102452|RSUGN-I01-SP056F1I01G0445|DROP 12F|12|Autossustentável|186.35|I01G0445|EQP0000000002101808|I01G0446|EQP0000000002101751|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101835|I01G0444|1|CBL0000000002750618|RSUGN-I01-SP056F1I01G0448|DROP 12F|12|Autossustentável|63.34|RSUGNFOSC-13|EQP0000000002341671|I01G0448|EQP0000000002101695|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101835|I01G0444|2|CBL0000000002102509|RSUGN-I01-SP056F1I01G0447|DROP 12F|12|Autossustentável|247.0|I01G0447|EQP0000000002101722|I01G0448|EQP0000000002101695|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101835|I01G0444|3|CBL0000000002102507|RSUGN-I01-SP056F1I01G0446|DROP 12F|12|Autossustentável|121.72|I01G0446|EQP0000000002101751|I01G0447|EQP0000000002101722|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101835|I01G0444|4|CBL0000000002102452|RSUGN-I01-SP056F1I01G0445|DROP 12F|12|Autossustentável|186.35|I01G0445|EQP0000000002101808|I01G0446|EQP0000000002101751|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101835|I01G0444|5|CBL0000000002102397|RSUGN-I01-SP056F1I01G0444|DROP 12F|12|Autossustentável|192.02|I01G0444|EQP0000000002101835|I01G0445|EQP0000000002101808|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101862|I01G0443|1|CBL0000000002750618|RSUGN-I01-SP056F1I01G0448|DROP 12F|12|Autossustentável|63.34|RSUGNFOSC-13|EQP0000000002341671|I01G0448|EQP0000000002101695|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101862|I01G0443|2|CBL0000000002102509|RSUGN-I01-SP056F1I01G0447|DROP 12F|12|Autossustentável|247.0|I01G0447|EQP0000000002101722|I01G0448|EQP0000000002101695|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101862|I01G0443|3|CBL0000000002102507|RSUGN-I01-SP056F1I01G0446|DROP 12F|12|Autossustentável|121.72|I01G0446|EQP0000000002101751|I01G0447|EQP0000000002101722|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101862|I01G0443|4|CBL0000000002102452|RSUGN-I01-SP056F1I01G0445|DROP 12F|12|Autossustentável|186.35|I01G0445|EQP0000000002101808|I01G0446|EQP0000000002101751|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101862|I01G0443|5|CBL0000000002102397|RSUGN-I01-SP056F1I01G0444|DROP 12F|12|Autossustentável|192.02|I01G0444|EQP0000000002101835|I01G0445|EQP0000000002101808|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101862|I01G0443|6|CBL0000000002102394|RSUGN-I01-SP056F1I01G0443|DROP 12F|12|Autossustentável|117.86|I01G0443|EQP0000000002101862|I01G0444|EQP0000000002101835|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101889|I01G0442|1|CBL0000000002750618|RSUGN-I01-SP056F1I01G0448|DROP 12F|12|Autossustentável|63.34|RSUGNFOSC-13|EQP0000000002341671|I01G0448|EQP0000000002101695|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101889|I01G0442|2|CBL0000000002102509|RSUGN-I01-SP056F1I01G0447|DROP 12F|12|Autossustentável|247.0|I01G0447|EQP0000000002101722|I01G0448|EQP0000000002101695|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101889|I01G0442|3|CBL0000000002102507|RSUGN-I01-SP056F1I01G0446|DROP 12F|12|Autossustentável|121.72|I01G0446|EQP0000000002101751|I01G0447|EQP0000000002101722|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101889|I01G0442|4|CBL0000000002102452|RSUGN-I01-SP056F1I01G0445|DROP 12F|12|Autossustentável|186.35|I01G0445|EQP0000000002101808|I01G0446|EQP0000000002101751|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101889|I01G0442|5|CBL0000000002102397|RSUGN-I01-SP056F1I01G0444|DROP 12F|12|Autossustentável|192.02|I01G0444|EQP0000000002101835|I01G0445|EQP0000000002101808|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101889|I01G0442|6|CBL0000000002102394|RSUGN-I01-SP056F1I01G0443|DROP 12F|12|Autossustentável|117.86|I01G0443|EQP0000000002101862|I01G0444|EQP0000000002101835|1
RS|URUGUAIANA|RSUGN_G1I01|DGO1_RSUGN01|Secundario|LOC0000000001794807|PT45|EQP0000000002341671|RSUGNFOSC-13|EQP0000000002101889|I01G0442|7|CBL0000000002102388|RSUGN-I01-SP056F1I01G0442|DROP 12F|12|Autossustentável|85.56|I01G0442|EQP0000000002101889|I01G0443|EQP0000000002101862|1
